open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,symbol
1596240000000,0.0032204,0.0039,0.0032001,0.003685,2531150132.0,1596283199999,9154503.2567138,30818,1312969551.0,4745623.9846215,0,DOGEUSDT
1596283200000,0.003692,0.0037969,0.0035645,0.0037144,1767574240.0,1596326399999,6495393.1778031,23277,920653312.0,3384675.6692336,0,DOGEUSDT
1596326400000,0.0037096,0.0037754,0.0031,0.0032929,1694234626.0,1596369599999,5917645.0483433,24041,864375870.0,3025932.3062292,0,DOGEUSDT
1596369600000,0.0032866,0.0034,0.0032601,0.0033312,643112392.0,1596412799999,2153902.8012986,7883,340592093.0,1141383.5685935,0,DOGEUSDT
1596412800000,0.0033351,0.0034468,0.0032995,0.0033899,475349884.0,1596455999999,1607151.2479698,6374,210505184.0,712131.694192,0,DOGEUSDT
1596456000000,0.003386,0.0034433,0.0033604,0.0033818,384450576.0,1596499199999,1306516.0429163,5300,221514680.0,753319.9321033,0,DOGEUSDT
1596499200000,0.0033828,0.0035396,0.0033608,0.00345,726187652.0,1596542399999,2503855.0642875,10583,366910928.0,1265875.6009598,0,DOGEUSDT
1596542400000,0.00345,0.0035746,0.0033825,0.0035458,521253139.0,1596585599999,1811144.2818094,7548,245739644.0,853523.8944778,0,DOGEUSDT
1596585600000,0.0035459,0.0035871,0.0035,0.0035292,506135806.0,1596628799999,1787241.971107,5570,258420208.0,912306.6473006,0,DOGEUSDT
1596628800000,0.003529,0.0035578,0.003449,0.0035028,593181951.0,1596671999999,2083596.1849289,6352,313372402.0,1102186.6159792,0,DOGEUSDT
1596672000000,0.0035024,0.003543,0.00345,0.0034974,353260764.0,1596715199999,1234745.7123308,4308,158130128.0,552682.9154639,0,DOGEUSDT
1596715200000,0.0034912,0.00365,0.0034902,0.00356,555685378.0,1596758399999,1980049.8460951,7607,287258340.0,1022565.6681828,0,DOGEUSDT
1596758400000,0.0035602,0.003617,0.0035359,0.0035476,264861853.0,1596801599999,949728.1060567,3643,125639666.0,450885.0848933,0,DOGEUSDT
1596801600000,0.0035511,0.003584,0.003317,0.003496,621214191.0,1596844799999,2161919.638816,8775,339710218.0,1182444.3522743,0,DOGEUSDT
1596844800000,0.0034961,0.0035249,0.003445,0.003513,240666610.0,1596887999999,839424.4008468,3534,129011768.0,450108.4363365,0,DOGEUSDT
1596888000000,0.0035159,0.0035242,0.0033981,0.0035134,384302450.0,1596931199999,1337679.9172183,5194,183640497.0,639283.9247951,0,DOGEUSDT
1596931200000,0.0035179,0.00353,0.0034556,0.0034952,246889617.0,1596974399999,860332.855991,3872,109941826.0,383383.7496522,0,DOGEUSDT
1596974400000,0.0034951,0.0034951,0.0034103,0.0034664,340552476.0,1597017599999,1174308.9988954,4093,173510174.0,598591.884019,0,DOGEUSDT
1597017600000,0.0034677,0.00352,0.0034089,0.003455,388793889.0,1597060799999,1349914.1922201,5876,190041625.0,660439.0846366,0,DOGEUSDT
1597060800000,0.003455,0.0035559,0.0034513,0.0034952,437746462.0,1597103999999,1534553.7700852,6712,214663511.0,752883.2105722,0,DOGEUSDT
1597104000000,0.0034947,0.0035778,0.00341,0.0034631,593646758.0,1597147199999,2083912.6387852,7900,290203684.0,1019278.1602767,0,DOGEUSDT
1597147200000,0.0034608,0.0034677,0.0033168,0.0033906,622339391.0,1597190399999,2110853.5066088,8527,333636550.0,1132387.7658558,0,DOGEUSDT
1597190400000,0.0033873,0.00349,0.0033165,0.0034605,451563197.0,1597233599999,1540407.3486008,6375,218629139.0,746306.1977046,0,DOGEUSDT
1597233600000,0.0034606,0.0034965,0.0034333,0.0034606,377497495.0,1597276799999,1307849.1237709,5806,193053324.0,668918.0883312,0,DOGEUSDT
1597276800000,0.0034599,0.0035089,0.003335,0.0034473,505458048.0,1597319999999,1737614.4350976,6780,248227125.0,854024.8627863,0,DOGEUSDT
