timestamp,open,high,low,close,volume,close_timestamp,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1502668800000,301.13,312.18,278.0,299.1,21225,1503273599999,6376470.0,14013,17401.7,5241740.0
1503273600000,299.1,348.13,144.21,348.13,45234,1503878399999,14567400.0,42362,17326.1,5564160.0
1503878400000,348.11,394.39,320.08,341.77,33886,1504483199999,12290700.0,35671,11020.6,4002950.0
1504483200000,339.29,344.55,235.55,293.5,35485,1505087999999,10711000.0,33803,17117.2,5150510.0
1505088000000,293.51,316.46,192.0,257.55,58260,1505692799999,14998300.0,44796,23594.1,6123000.0
1505692800000,257.53,306.22,252.1,282.0,18833,1506297599999,5292290.0,23585,7047.52,1982420.0
1506297600000,282.0,313.0,274.0,303.95,42726,1506902399999,12636000.0,65402,14830.0,4384670.0
1506902400000,303.94,318.5,283.18,311.07,25353,1507507199999,7569790.0,46739,11285.2,3372940.0
1507507200000,311.13,353.96,286.65,337.96,58856,1508111999999,18828900.0,49530,27201.9,8734810.0
1508112000000,337.5,354.0,284.68,293.79,62901,1508716799999,19532500.0,48976,29058.8,9043340.0
1508716800000,293.78,310.0,272.2,305.0,62382,1509321599999,18428200.0,46338,29501.2,8729920.0
1509321600000,305.0,316.0,274.73,295.53,62514,1509926399999,18567400.0,65325,26308.8,7850210.0
1509926400000,295.19,329.0,281.01,305.24,91618,1510531199999,27756100.0,70856,41760.4,12699500.0
1510531200000,304.0,373.56,303.7,354.15,114805,1511135999999,38056300.0,73053,56135.3,18648800.0
1511136000000,355.15,484.47,350.02,462.84,161563,1511740799999,65799100.0,92375,80401.9,32668500.0
1511740800000,462.84,515.0,385.0,460.3,227585,1512345599999,102998000.0,135117,113161.0,51145700.0
1512345600000,460.3,488.0,375.01,427.35,246454,1512950399999,107835000.0,204388,110693.0,48689100.0
1512950400000,427.35,747.6,427.35,707.64,305806,1513555199999,191847000.0,302030,149900.0,94440300.0
1513555200000,707.62,864.9,504.99,658.0,594910,1514159999999,417083000.0,514657,296778.0,209451000.0
1514160000000,659.4,766.05,599.99,733.98,479153,1514764799999,340620000.0,636926,241720.0,172045000.0
1514764800000,733.01,1125.0,716.8,1123.09,593710,1515369599999,548775000.0,774639,309164.0,286167000.0
1515369600000,1123.09,1440.0,910.0,1347.0,900314,1515974399999,1105250000.0,1085201,453671.0,558382000.0
1515974400000,1347.99,1383.13,755.0,1049.0,1610343,1516579199999,1636480000.0,1579403,786583.0,799828000.0
1516579200000,1049.0,1277.0,908.0,1251.96,984565,1517183999999,1033540000.0,1183236,466951.0,491585000.0
1517184000000,1251.96,1258.89,783.67,823.56,1288158,1517788799999,1291810000.0,2035734,620696.0,622890000.0
1517788800000,821.6,911.2,570.1,808.99,1880970,1518393599999,1417350000.0,2376930,925768.0,697374000.0
1518393600000,808.58,978.5,807.46,911.0,945635,1518998399999,855339000.0,1900664,467238.0,422765000.0
1518998400000,911.0,961.0,785.99,841.19,817169,1519603199999,705772000.0,1602654,395333.0,341193000.0
1519603200000,841.46,897.49,833.0,866.66,339146,1520207999999,293933000.0,647758,170045.0,147351000.0
1520208000000,866.61,871.75,640.0,720.85,518077,1520812799999,381896000.0,814448,250396.0,183721000.0
1520812800000,721.0,740.5,450.0,537.0,689359,1521417599999,404661000.0,940610,324079.0,190696000.0
1521417600000,537.39,590.52,506.71,523.74,814381,1522022399999,440529000.0,912398,401341.0,217156000.0
1522022400000,523.95,527.67,356.9,378.58,1215093,1522627199999,506585000.0,1036957,584023.0,243615000.0
1522627200000,378.58,419.08,362.54,400.4,715370,1523231999999,276797000.0,646777,370970.0,143600000.0
1523232000000,400.4,535.0,387.1,533.88,1051295,1523836799999,489259000.0,874243,529050.0,246050000.0
1523836800000,533.88,643.49,497.31,620.92,852001,1524441599999,479005000.0,798979,420150.0,236106000.0
1524441600000,620.67,712.99,593.83,690.85,1104059,1525046399999,725689000.0,1075376,552207.0,363282000.0
1525046400000,690.85,839.99,627.58,794.3,1036650,1525651199999,770316000.0,975224,525950.0,391542000.0
1525651200000,794.3,799.14,633.2,729.08,1153493,1526255999999,828770000.0,1031743,552741.0,397211000.0
1526256000000,729.08,743.9,656.0,716.16,817659,1526860799999,575274000.0,806223,409023.0,287961000.0
1526860800000,716.16,720.46,550.0,570.4,948927,1527465599999,581935000.0,845752,460567.0,281981000.0
1527465600000,570.81,628.81,506.11,619.66,812737,1528070399999,458418000.0,697323,404273.0,227720000.0
1528070400000,619.66,625.47,501.13,524.11,594207,1528675199999,346484000.0,540773,289659.0,168958000.0
1528675200000,524.64,538.88,449.06,497.14,1100916,1529279999999,550406000.0,840770,579363.0,289902000.0
1529280000000,497.15,548.2,419.53,454.41,1001119,1529884799999,493786000.0,832065,506293.0,250316000.0
1529884800000,454.29,474.47,404.48,452.1,846302,1530489599999,372744000.0,671183,441588.0,194531000.0
1530489600000,452.14,495.98,444.16,486.77,925994,1531094399999,436169000.0,744308,496058.0,233508000.0
1531094400000,486.55,488.98,416.94,449.78,1017062,1531699199999,449644000.0,677697,553379.0,244304000.0
1531699200000,449.79,515.47,440.0,457.47,1091023,1532303999999,518573000.0,800106,584809.0,278100000.0
1532304000000,457.47,485.77,447.11,466.4,1103215,1532908799999,517185000.0,695134,604512.0,283534000.0
1532908800000,466.4,469.79,396.61,408.79,1322056,1533513599999,559830000.0,750897,745292.0,315673000.0
1533513600000,408.77,413.28,304.45,317.89,1628951,1534118399999,582745000.0,940113,917322.0,328349000.0
1534118400000,317.96,321.99,250.0,299.42,2482235,1534723199999,720057000.0,1136036,1373690.0,399235000.0
1534723200000,299.3,304.04,259.5,274.29,1882848,1535327999999,524223000.0,887972,1061340.0,295396000.0
1535328000000,274.17,302.0,271.59,295.41,2011520,1535932799999,575277000.0,931502,1126250.0,321924000.0
1535932800000,295.51,296.62,185.02,195.81,2833082,1536537599999,674959000.0,1122752,1523800.0,365265000.0
1536537600000,196.13,227.42,167.32,220.17,3839318,1537142399999,774118000.0,1189784,1985720.0,400852000.0
1537142400000,220.24,255.13,192.4,244.5,3979104,1537747199999,871459000.0,1164773,2042910.0,446755000.0
1537747200000,244.54,246.2,203.61,232.94,3911450,1538351999999,872444000.0,1305142,2116840.0,471901000.0
1538352000000,233.04,235.88,216.51,226.14,1470674,1538956799999,332655000.0,566181,785959.0,177962000.0
1538956800000,226.26,232.7,189.01,197.01,1365461,1539561599999,286100000.0,537913,671959.0,140755000.0
1539561600000,196.84,239.0,194.6,207.49,1824151,1540166399999,390741000.0,704379,968165.0,207216000.0
1540166400000,207.46,209.3,202.14,204.99,679115,1540771199999,139800000.0,347819,363998.0,74962400.0
1540771200000,204.99,218.76,193.01,212.11,754496,1541375999999,151897000.0,470055,384026.0,77231000.0
1541376000000,212.13,224.8,207.62,212.54,1153858,1541980799999,247636000.0,596324,589352.0,126505000.0
1541980800000,212.6,214.22,170.99,178.97,1629774,1542585599999,303818000.0,785654,811614.0,151377000.0
1542585600000,179.04,179.33,102.95,118.67,4458881,1543190399999,590133000.0,1530513,2208340.0,292060000.0
1543190400000,118.65,126.8,102.36,116.57,3283257,1543795199999,378636000.0,1158508,1684620.0,194337000.0
1543795200000,116.63,116.96,82.07,93.26,3788787,1544399999999,364442000.0,1222210,1873590.0,179976000.0
1544400000000,93.26,95.21,81.79,84.67,2141950,1545004799999,187820000.0,669317,1084980.0,95118000.0
1545004800000,84.68,131.94,84.4,129.03,4697376,1545609599999,508735000.0,1564550,2382840.0,257643000.0
1545609600000,129.03,157.67,111.22,137.77,6548154,1546214399999,862541000.0,2016204,3308000.0,435369000.0
1546214400000,137.81,159.26,128.7,153.86,4742286,1546819199999,699545000.0,1403032,2340690.0,345448000.0
1546819200000,153.89,155.48,111.87,114.16,3305740,1547423999999,443556000.0,1200352,1686590.0,225673000.0
1547424000000,114.17,130.05,113.94,117.47,3167206,1548028799999,384810000.0,1139034,1599710.0,194215000.0
1548028800000,117.56,119.49,111.04,112.05,1701869,1548633599999,197169000.0,699130,860901.0,99802600.0
1548633600000,112.04,112.87,100.91,107.36,2164893,1549238399999,230632000.0,760140,1082440.0,115331000.0
1549238400000,107.33,126.49,101.21,125.12,2109564,1549843199999,236983000.0,758915,1081760.0,121640000.0
1549843200000,125.12,135.61,118.18,133.75,2433609,1550447999999,300684000.0,815284,1214330.0,149954000.0
1550448000000,133.77,166.0,131.7,132.1,5104409,1551052799999,747195000.0,1525833,2633470.0,385629000.0
1551052800000,132.1,141.55,126.84,130.6,3202712,1551657599999,434824000.0,1035061,1653750.0,224564000.0
1551657600000,130.6,140.29,122.6,135.37,2466852,1552262399999,330525000.0,862246,1262110.0,169151000.0
1552262400000,135.37,144.47,128.52,138.67,1950556,1552867199999,264895000.0,704359,1000810.0,135916000.0
1552867200000,138.67,142.01,131.21,136.09,1595032,1553471999999,218861000.0,610095,791894.0,108675000.0
1553472000000,136.12,145.89,131.6,141.38,1527494,1554076799999,211364000.0,635098,790106.0,109360000.0
1554076800000,141.41,177.81,139.57,174.21,4682351,1554681599999,756593000.0,1546541,2403260.0,388230000.0
1554681600000,174.29,185.87,158.11,167.23,3173198,1555286399999,547094000.0,1098310,1559930.0,269089000.0
1555286400000,167.21,176.97,155.7,168.59,2073469,1555891199999,348883000.0,704078,1013770.0,170593000.0
1555891200000,168.59,175.83,150.35,157.85,2351797,1556495999999,382952000.0,841899,1181210.0,192305000.0
1556496000000,157.86,171.3,152.0,163.05,1936000,1557100799999,313367000.0,724853,955639.0,154778000.0
1557100800000,163.05,205.23,157.55,188.11,3954334,1557705599999,712623000.0,1196641,2014360.0,363045000.0
1557705600000,188.07,279.76,185.32,259.51,6868504,1558310399999,1632550000.0,2207749,3537620.0,840898000.0
1558310400000,259.37,269.4,231.1,264.45,3669884,1558915199999,915640000.0,1340223,1863650.0,464977000.0
1558915200000,264.35,288.62,240.14,268.88,3853966,1559519999999,1031260000.0,1545248,1986400.0,531872000.0
1559520000000,268.87,270.0,226.56,230.98,2523475,1560124799999,621101000.0,1189818,1304660.0,321326000.0
1560124800000,231.02,277.06,227.03,267.73,2252582,1560729599999,576695000.0,1155436,1188550.0,304329000.0
1560729600000,267.73,321.7,261.45,308.52,2733197,1561334399999,788738000.0,1431531,1407650.0,406364000.0
1561334400000,308.42,366.8,280.01,292.7,4167487,1561939199999,1315080000.0,2056280,2134440.0,674058000.0
1561939200000,292.89,309.69,272.65,304.72,2328171,1562543999999,677135000.0,1281738,1203190.0,350138000.0
1562544000000,304.72,318.19,222.81,225.85,2570475,1563148799999,716173000.0,1403179,1279110.0,357270000.0
1563148800000,225.83,235.58,191.84,225.38,3702594,1563753599999,803121000.0,1694143,1900140.0,412335000.0
1563753600000,225.49,228.34,198.24,211.62,1918512,1564358399999,411017000.0,1127348,972834.0,208478000.0
1564358400000,211.58,224.51,204.4,221.79,1367726,1564963199999,294191000.0,826921,719091.0,154625000.0
1564963200000,221.79,239.15,202.6,216.42,1838377,1565567999999,407244000.0,1034153,931973.0,206509000.0
1565568000000,216.41,216.81,178.04,194.33,1449206,1566172799999,279934000.0,833172,707771.0,136776000.0
1566172800000,194.32,203.59,179.53,186.54,1489607,1566777599999,285693000.0,871881,765433.0,146850000.0
1566777600000,186.54,193.7,163.61,170.74,1666775,1567382399999,292977000.0,824445,851192.0,149592000.0
1567382400000,170.73,184.18,165.0,181.19,2001202,1567987199999,352220000.0,952998,1032970.0,181808000.0
1567987200000,181.18,190.45,173.0,189.03,1826939,1568591999999,331667000.0,819273,977537.0,177578000.0
1568592000000,189.05,223.94,188.3,211.2,3951342,1569196799999,826064000.0,1140799,1987570.0,415332000.0
1569196800000,211.2,211.68,150.03,169.24,5097163,1569801599999,885812000.0,1438506,2569820.0,446472000.0
1569801600000,169.26,185.53,165.01,170.1,2820611,1570406399999,494700000.0,836315,1426850.0,250301000.0
1570406400000,170.08,196.65,168.68,180.99,3056149,1571011199999,562806000.0,1045833,1564410.0,288042000.0
1571011200000,180.98,188.37,168.66,175.22,2247422,1571615999999,397461000.0,956839,1146120.0,202698000.0
1571616000000,175.18,197.74,153.45,183.75,4501298,1572220799999,787659000.0,1553133,2295910.0,402279000.0
1572220800000,183.84,192.74,177.02,181.54,2804890,1572825599999,515453000.0,1171611,1424020.0,261645000.0
1572825600000,181.53,195.09,180.36,188.96,2195990,1573430399999,410412000.0,1058610,1116760.0,208774000.0
1573430400000,188.96,190.19,177.67,183.82,1734302,1574035199999,319949000.0,796681,856431.0,158064000.0
1574035200000,183.82,184.06,138.0,139.96,2959667,1574639999999,472738000.0,1203459,1431360.0,228687000.0
1574640000000,139.99,157.6,131.45,150.73,2885963,1575244799999,426306000.0,1039710,1451010.0,214589000.0
1575244800000,150.72,151.98,143.15,150.44,1730180,1575849599999,255412000.0,696628,892321.0,131749000.0
1575849600000,150.44,151.19,139.24,142.46,1304568,1576454399999,189017000.0,591881,635692.0,92107800.0
1576454400000,142.46,142.72,116.26,132.09,2942146,1577059199999,377079000.0,986340,1467790.0,187905000.0
1577059200000,132.12,138.07,121.91,134.36,1875482,1577663999999,241348000.0,730036,888917.0,114453000.0
1577664000000,134.36,138.19,125.88,135.37,1795261,1578268799999,237128000.0,741363,903013.0,119253000.0
1578268800000,135.37,148.05,134.86,146.54,2799620,1578873599999,396698000.0,1165106,1406220.0,199295000.0
1578873600000,146.56,179.5,142.27,166.79,4574977,1579478399999,751648000.0,1572723,2274200.0,373736000.0
1579478400000,166.79,171.47,155.55,167.86,2213273,1580083199999,363199000.0,875860,1099010.0,180436000.0
1580083200000,167.91,193.43,165.22,188.44,2832021,1580687999999,505650000.0,1174753,1413690.0,252431000.0
1580688000000,188.48,230.65,184.69,228.49,3470997,1581292799999,724860000.0,1581980,1745760.0,364455000.0
1581292800000,228.53,288.41,216.37,258.85,5939621,1581897599999,1531190000.0,2394220,2953740.0,761172000.0
1581897600000,258.89,285.88,242.0,274.48,5188470,1582502399999,1365460000.0,2050507,2582650.0,679771000.0
1582502400000,274.5,277.2,210.0,217.81,6457933,1583107199999,1511710000.0,2235415,3143390.0,735716000.0
1583107200000,217.81,251.93,195.5,199.43,5137680,1583711999999,1169340000.0,1791263,2521270.0,574725000.0
1583712000000,199.43,208.62,86.0,123.78,14789816,1584316799999,2178350000.0,4031990,7286240.0,1073180000.0
1584316800000,123.82,152.55,101.1,122.32,11531694,1584921599999,1434580000.0,3322771,5736340.0,714060000.0
1584921600000,122.31,143.36,119.5,124.5,6613460,1585526399999,880905000.0,2046998,3289980.0,438482000.0
1585526400000,124.47,149.76,124.06,142.68,4918443,1586131199999,677699000.0,1481215,2441830.0,336508000.0
1586131200000,142.69,176.22,142.6,158.59,7843256,1586735999999,1283990000.0,2094660,3894570.0,637635000.0
1586736000000,158.56,189.54,148.33,180.03,6963043,1587340799999,1167510000.0,1758664,3441660.0,577154000.0
1587340800000,180.02,200.0,166.7,197.38,7306677,1587945599999,1338650000.0,1900174,3598200.0,659543000.0
1587945600000,197.39,227.3,189.29,209.86,6890364,1588550399999,1434070000.0,2170583,3377860.0,703257000.0
1588550400000,209.86,216.61,179.59,187.54,6902380,1589155199999,1404310000.0,2129976,3368700.0,685820000.0
1589155200000,187.62,209.85,176.0,207.0,5967260,1589759999999,1170110000.0,1580858,2983700.0,585377000.0
1589760000000,207.02,217.07,191.71,199.9,5331066,1590364799999,1109140000.0,1462064,2628630.0,547119000.0
1590364800000,199.9,247.0,196.9,231.57,4530089,1590969599999,996102000.0,1606160,2277700.0,500056000.0
1590969600000,231.56,253.8,225.0,244.56,4414708,1591574399999,1065340000.0,1734456,2207030.0,532807000.0
1591574400000,244.57,250.28,226.2,231.77,3056443,1592179199999,733323000.0,1318565,1492570.0,358325000.0
1592179200000,231.74,237.3,218.27,228.04,3144052,1592783999999,722651000.0,1231428,1530940.0,352029000.0
1592784000000,228.03,249.24,216.0,224.93,4445766,1593388799999,1039120000.0,1455509,2215600.0,517928000.0
1593388800000,224.89,232.71,221.26,227.56,3100841,1593993599999,703328000.0,1139501,1539350.0,349217000.0
1593993600000,227.54,248.88,226.93,242.79,4289886,1594598399999,1029300000.0,1558056,2141030.0,513723000.0
1594598400000,242.76,245.33,230.02,239.11,3001687,1595203199999,711664000.0,1220336,1486190.0,352439000.0
1595203200000,239.12,318.75,234.05,311.0,6076641,1595807999999,1674220000.0,2329922,3101880.0,853897000.0
1595808000000,311.02,415.85,305.86,372.42,9244825,1596412799999,3185190000.0,3883687,4688020.0,1616440000.0
1596412800000,372.45,407.0,362.85,390.14,6576993,1597017599999,2566700000.0,2972625,3266540.0,1275650000.0
1597017600000,390.14,444.71,365.85,433.62,6590598,1597622399999,2678320000.0,3064625,3269050.0,1328570000.0
1597622400000,433.61,446.0,379.92,390.71,5203573,1598227199999,2136500000.0,2538564,2513840.0,1032760000.0
1598227200000,390.72,429.89,370.0,428.94,5591688,1598831999999,2205640000.0,2470329,2818550.0,1112250000.0
1598832000000,428.94,488.84,308.42,352.8,13682781,1599436799999,5457890000.0,5620101,6743640.0,2691060000.0
1599436800000,352.85,390.43,323.0,366.42,7754669,1600041599999,2758630000.0,3273394,3861630.0,1373850000.0
1600041600000,366.43,394.14,355.0,371.04,6092194,1600646399999,2288440000.0,2588166,3003090.0,1128440000.0
1600646400000,371.04,376.8,313.29,357.49,6100378,1601251199999,2102310000.0,2212725,2986220.0,1029250000.0
1601251200000,357.58,370.45,334.24,352.37,3981295,1601855999999,1407540000.0,1500083,1966600.0,695502000.0
1601856000000,352.34,378.4,332.18,374.16,3805329,1602460799999,1348430000.0,1461232,1932000.0,684923000.0
1602460800000,374.17,394.8,361.18,378.11,3956237,1603065599999,1488330000.0,1506652,1944520.0,731822000.0
