timestamp,open,high,low,close,volume,close_timestamp,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1502928000000,4261.48,4485.39,4261.32,4427.3,146,1502971199999,635696.0,582,122.801,536702.0
1502971200000,4436.06,4485.39,4200.74,4285.08,649,1503014399999,2819070.0,2845,493.447,2141520.0
1503014400000,4285.08,4371.52,4134.61,4340.31,721,1503057599999,3085360.0,3051,585.408,2508150.0
1503057600000,4320.52,4340.31,3938.77,4108.37,479,1503100799999,2001600.0,2182,387.461,1620980.0
1503100800000,4108.37,4184.69,3850.0,3957.6,299,1503143999999,1214380.0,1559,213.298,870668.0
1503144000000,3945.12,4149.99,3928.89,4139.98,83,1503187199999,335101.0,594,61.0383,247334.0
1503187200000,4120.98,4211.08,4032.62,4106.53,71,1503230399999,293072.0,622,46.1655,189988.0
1503230400000,4106.53,4185.94,4063.35,4086.29,396,1503273599999,1637290.0,1699,330.63,1367410.0
1503273600000,4069.13,4119.62,3953.4,4023.11,522,1503316799999,2117740.0,2585,435.165,1764900.0
1503316800000,4023.11,4070.49,3911.79,4016.0,169,1503359999999,679493.0,1387,122.191,490760.0
1503360000000,4016.0,4016.0,3400.0,3866.48,504,1503403199999,1924570.0,3132,327.144,1253200.0
1503403200000,3866.48,4104.82,3786.81,4040.0,463,1503446399999,1827940.0,3362,96.8513,383989.0
1503446400000,4040.0,4242.32,4013.89,4237.99,437,1503489599999,1791940.0,3161,86.8999,359252.0
1503489600000,4205.98,4265.8,4069.8,4114.01,565,1503532799999,2356750.0,5468,222.519,934315.0
1503532800000,4147.0,4250.94,4085.01,4202.0,418,1503575999999,1739480.0,3406,121.773,508853.0
1503576000000,4211.78,4371.68,4136.33,4316.01,369,1503619199999,1557000.0,2841,85.0477,359526.0
1503619200000,4316.01,4370.0,4267.5,4361.27,317,1503662399999,1372290.0,3130,62.7304,272273.0
1503662400000,4361.27,4453.91,4247.48,4280.68,257,1503705599999,1112350.0,3424,37.3676,162304.0
1503705600000,4280.71,4319.7,4228.99,4288.72,106,1503748799999,456893.0,931,19.7822,85126.1
1503748800000,4288.72,4367.0,4212.41,4337.44,122,1503791999999,520973.0,1329,36.4079,156238.0
1503792000000,4332.51,4400.0,4285.56,4323.37,168,1503835199999,726534.0,2094,46.4908,201960.0
1503835200000,4340.0,4386.79,4285.54,4310.01,183,1503878399999,795046.0,1576,55.1605,240482.0
1503878400000,4310.01,4365.4,4124.54,4308.0,289,1503921599999,1232450.0,2212,98.3512,419502.0
1503921600000,4309.0,4399.82,4271.03,4386.69,314,1503964799999,1359210.0,2137,44.4366,192862.0
1503964800000,4353.65,4417.61,4313.55,4368.5,295,1504007999999,1287550.0,2213,63.5596,278323.0
1504008000000,4368.5,4625.85,4347.59,4587.48,308,1504051199999,1394930.0,1946,79.883,363659.0
1504051200000,4564.52,4647.51,4416.01,4498.35,445,1504094399999,2030070.0,2895,101.528,462729.0
1504094400000,4537.0,4609.92,4416.16,4555.14,363,1504137599999,1653650.0,2656,94.5341,431891.0
1504137600000,4555.14,4678.57,4555.14,4656.67,325,1504180799999,1492370.0,2096,52.774,243230.0
1504180800000,4674.97,4745.42,4631.41,4724.89,232,1504223999999,1087510.0,2065,79.1734,371112.0
1504224000000,4689.89,4798.46,4654.88,4775.0,308,1504267199999,1454640.0,1974,62.5143,296393.0
1504267200000,4775.0,4885.55,4725.81,4834.91,253,1504310399999,1210530.0,2026,56.1458,269862.0
1504310400000,4796.16,4939.19,4473.35,4630.01,467,1504353599999,2193110.0,3841,194.031,912154.0
1504353600000,4669.75,4675.0,4286.87,4472.14,463,1504396799999,2064610.0,3634,185.169,826180.0
1504396800000,4508.5,4714.76,4456.8,4486.0,336,1504439999999,1541940.0,2991,123.086,565981.0
1504440000000,4475.23,4583.84,4298.33,4509.08,356,1504483199999,1579120.0,3031,135.849,603663.0
1504483200000,4505.0,4527.49,4052.0,4153.0,822,1504526399999,3540300.0,4882,343.77,1483430.0
1504526400000,4153.0,4311.14,3972.51,4100.11,573,1504569599999,2369650.0,4435,234.83,976934.0
1504569600000,4106.97,4248.6,3603.0,4246.82,723,1504612799999,2907970.0,6188,304.036,1228500.0
1504612800000,4248.64,4484.99,4096.06,4366.47,506,1504655999999,2175480.0,3896,229.44,985798.0
1504656000000,4366.49,4597.79,4335.26,4548.13,529,1504699199999,2363510.0,5353,273.192,1223500.0
1504699200000,4544.59,4662.87,4422.28,4619.77,278,1504742399999,1262840.0,2603,149.731,679736.0
1504742400000,4619.77,4661.93,4438.19,4613.94,246,1504785599999,1113460.0,1414,117.298,533162.0
1504785600000,4616.79,4788.59,4586.13,4691.61,255,1504828799999,1192340.0,1656,123.386,578137.0
1504828800000,4691.66,4735.39,4586.13,4647.53,127,1504871999999,588136.0,1007,55.6186,257782.0
1504872000000,4653.92,4690.83,4028.93,4282.8,1005,1504915199999,4278390.0,3726,410.344,1746500.0
1504915200000,4282.8,4426.62,4150.06,4327.63,383,1504958399999,1636890.0,2074,183.083,783505.0
1504958400000,4331.82,4400.6,4159.64,4258.81,276,1505001599999,1178490.0,1703,104.907,450122.0
1505001600000,4258.81,4279.7,3801.0,4098.79,413,1505044799999,1667670.0,1922,170.952,690580.0
1505044800000,4069.43,4283.0,4043.17,4130.37,248,1505087999999,1032700.0,1513,120.835,503304.0
1505088000000,4153.62,4334.43,4098.91,4191.53,495,1505131199999,2088750.0,2587,230.407,973426.0
1505131200000,4191.54,4313.18,4158.84,4208.47,205,1505174399999,868092.0,1641,91.7914,388443.0
1505174400000,4208.6,4394.59,4201.9,4340.1,345,1505217599999,1487040.0,3216,186.27,803045.0
1505217600000,4343.01,4345.92,4040.8,4163.72,535,1505260799999,2238150.0,3285,265.511,1107970.0
1505260800000,4159.72,4165.38,3796.8,3832.0,516,1505303999999,2031800.0,2703,207.094,818618.0
1505304000000,3831.01,3991.01,3760.0,3944.69,398,1505347199999,1538570.0,2316,155.959,607369.0
1505347200000,3944.0,3993.0,3418.0,3481.02,698,1505390399999,2597250.0,3705,273.436,1028000.0
1505390400000,3481.02,3666.0,3165.13,3189.02,967,1505433599999,3317010.0,5361,487.718,1683580.0
1505433600000,3188.01,3460.0,2817.0,2919.0,921,1505476799999,2892560.0,4874,410.149,1286730.0
