date,return,volatility,volume change,order flow imbalance,illiquidity
2018-06-04,-0.0359809584967912,0.2850708683466551,0.3397482985179707,0.0807178209487896,0.0001211439294865
2018-06-11,0.1574918579388612,0.2854652370807636,0.0677341511735685,0.0334646888373897,0.0005133355430355
2018-06-18,-0.1408885685747254,0.2879639282934629,-0.012622513813056,0.0412675904766125,0.0004459373945987
2018-06-25,-0.0032931103771837,0.2870378418545473,-0.4401818215230617,0.0462449839650225,1.793037377115294e-05
2018-07-02,-0.0253713397420178,0.287435676803508,-0.1319532905056933,0.0159654608090983,0.0001615607571496
2018-07-09,-0.1284662367063844,0.2423098100619436,-0.3526458872824357,0.1087391554064266,0.0012944614401659
2018-07-16,-0.0108122394025367,0.2402731677446514,0.3781153195276535,0.0327363324401823,7.260873543617816e-05
2018-07-23,0.1354811253973355,0.2243981088437554,0.0812711900086118,0.0839922517926752,0.000815012304474
2018-07-30,-0.0229673572220139,0.1720525141092153,-0.1836415100132837,0.0727745554749001,0.0001618639201511
2018-08-06,-0.1449155955558776,0.1725551472010435,-0.195850678044115,0.0639271447327988,0.0013494203011041
2018-08-13,-0.1517214088947759,0.1614882983430959,0.1086390609131928,0.0343969682674598,0.0015940488369369
2018-08-20,0.0075658934400335,0.1614983842388493,-0.6537936396714021,0.035431500059642,0.0001556019003202
2018-08-27,0.106902035259462,0.1335485659881565,0.4255885565322365,0.0579189235911029,0.0012833500833076
2018-09-03,-0.1753545734391948,0.1376403174102748,-0.4075609745480196,0.046805695757242,0.0033525009451988
2018-09-10,0.0410739570307406,0.132430844763588,0.1605036421974395,0.1082151464021243,0.0007204162652591
2018-09-17,0.0346836144873929,0.1303035761095057,0.1725054248369997,0.1802862738321525,0.0004994472450808
2018-09-24,-0.0269369592550866,0.128889149107817,-0.1202311640280711,0.1367382321963866,0.000436473454672
2018-10-01,0.0551531835825745,0.1217080196618658,0.440255991898742,0.2261166290413771,0.0005528830820783
2018-10-08,-0.0987880491778304,0.1224277394631419,-0.2645671547952139,0.1718153755102864,0.0013287697194561
2018-10-15,0.0350024974571786,0.1014424599110212,0.2751531037018891,0.3493552724620694,0.0003530794650237
2018-10-22,-0.0214136150097403,0.0976005904083313,-0.3292855557780168,0.4250420331138391,0.0003101053979024
2018-10-29,0.0100616518469609,0.0959816109547012,-0.2249213821025494,0.1712017505535827,0.0001878568759444
2018-11-05,-0.0266165009815488,0.0947164870522229,0.0100710015412274,0.2872623995868926,0.0004839557397122
2018-11-12,-0.1679149494716241,0.0989856672355391,-0.0973755911000243,0.1510815657038047,0.003830648607986
2018-11-19,-0.424480115136071,0.1190635441918958,0.2613341852647004,0.0017597710274938,0.0107325834535018
2018-11-26,0.0002836584393221,0.1190244799871128,-0.0722447086107203,0.0895219378343051,8.765197325314745e-06
2018-12-03,-0.1033918334300022,0.1196054719983752,0.893915681596668,-0.0221969848364471,0.0012598742637561
2018-12-10,-0.0326710144014307,0.1178513070896108,-0.7250911415770873,0.0638750722961249,0.0009447950954722
2018-12-17,0.2553741525590434,0.1283252410422206,0.5414971455550033,0.1247943548328957,0.0036821356898942
2018-12-24,-0.0109847639997849,0.1238606784505157,-0.2198429852117885,0.0991701795216774,0.0001892335917907
2018-12-31,0.0616670310030276,0.1249885864599054,0.2689776782662708,0.0444478579360742,0.0007764340358512
2019-01-07,-0.1365257348289497,0.121484622552131,0.3527544961770236,0.0170063688851474,0.0011609035044084
2019-01-14,0.1573637686146424,0.124847694205544,-0.248625712658593,0.130441194759856,0.0017319347944217
2019-01-21,0.0951283678201416,0.1267722763443756,0.0351362630678155,0.168721560558699,0.0009410078722365
2019-01-28,-0.0362918851602512,0.126792661562635,0.3536843724431897,0.0823046855460515,0.0002593370431842
2019-02-04,0.3006451051433195,0.1383009499981678,0.4421717393790706,0.0992635205384668,0.001089124176825
2019-02-11,0.0054704672115154,0.1383289776471733,-0.2588079164722877,0.0467111216757786,2.2813289843804543e-05
2019-02-18,0.0759562784769949,0.1365966576851472,-0.009073682477753,0.0214726100205513,0.0002833037252647
2019-02-25,0.1407544792093325,0.1393566254531939,0.023452661136121,0.0613346739819449,0.0005127779813377
2019-03-04,0.2271334502710755,0.1430579180820937,0.3585090778961673,0.0358183244971003,0.0004347301285644
2019-03-11,0.0800817810562981,0.14044974011267,-0.4746441633454321,0.0900587627443637,0.0002254827613035
2019-03-18,0.0943386829071877,0.1411978327308753,-0.0352209542413737,0.0494214278187415,0.0002686770245959
2019-03-25,0.0247074379899306,0.1401908917940255,-0.1067141967599722,0.1026176564762836,7.257949171441842e-05
2019-04-01,0.0775781487157867,0.1359231305407484,-0.0045572006860574,0.0770531413571581,0.0002024260094556
2019-04-08,0.0226568095665869,0.1358797135851923,-0.224478087580503,0.0803213801635293,7.658234290664154e-05
2019-04-15,0.2134675579109028,0.1402919915935817,0.2677890720702663,0.0959185913147141,0.0004593495781538
2019-04-22,-0.0415733214917109,0.1405157157825017,-0.0004230499734439,0.0776619459742984,8.518006140938685e-05
2019-04-29,-0.0019521618015209,0.1405183338633251,-0.3468596806121167,0.072664788566203,5.758674321217073e-06
2019-05-06,-0.0950908607542807,0.1404068425840937,0.1847433171417276,0.000438116689558,0.0002555883013551
2019-05-13,0.3317240106804107,0.1511090195247529,0.4458760659654011,0.0666253477674021,0.0004568823660309
2019-05-20,0.1281312091394746,0.1516206156061629,0.0224506252068541,0.0849647233286326,0.0001390996324576
2019-05-27,0.001835621833996,0.1516856104046957,-0.1281579867108529,0.1360854813919515,2.1836939081851515e-06
2019-06-03,-0.096765116279233,0.1532890787423829,-0.2092826658110936,0.1259317453039097,0.0001514347137106
2019-06-10,0.0672595209581479,0.1483165225252533,0.1859375382281937,0.1307121601489987,8.274092772129662e-05
2019-06-17,0.1469349857208669,0.1197437906029245,-0.0248384719820214,0.1610236346874469,0.0001684825568861
2019-06-24,-0.149261479551256,0.1255093573421061,-0.3633081897153427,0.0900253571338906,0.0002498246416965
2019-07-01,0.0252256320976856,0.121875372095768,-0.35247638133527,0.106356993520876,6.527156455755037e-05
2019-07-08,-0.1430464245856759,0.1264859363477033,0.083963394760366,0.0086036524659345,0.0003542664719716
2019-07-15,0.0642468307635189,0.1210401731979538,0.7620974747575402,0.0081702123276736,8.271513531643019e-05
2019-07-22,-0.0922840916510477,0.123439961394968,-0.5825857887062122,0.0205912216837447,0.0002045911056276
2019-07-29,-0.0134970283688629,0.1239912193621841,-0.4152159503268336,0.006369063936288,4.8051110470196194e-05
2019-08-05,0.0993575208664994,0.1191975755152155,0.2004996858498529,-0.0115795108202881,0.0002713470490449
2019-08-12,-0.0807502630964148,0.1202081297508738,-0.4061940954441002,0.0280457935554527,0.0003427736050174
2019-08-19,-0.0670381446963032,0.1217024633462189,-0.0247942112963789,-0.1641786854438834,0.0003035666660461
2019-08-26,-0.1969569739057671,0.1286774418707516,0.2620806681851062,0.0184921879443284,0.0008001242043962
2019-09-02,0.0450072422868783,0.1187906372765755,0.0876454485943051,0.0452837712628085,0.0001759559410246
2019-09-09,-0.0994232894762004,0.121053249954744,-0.2973685678637386,-0.0724614216485406,0.0005550776562462
2019-09-16,0.003448932454983,0.1207509266473709,0.2835955289266572,0.053246590766921,1.4383137140760912e-05
2019-09-23,-0.2922931659335651,0.1316857950862281,-0.0305846087217428,0.0502014872205895,0.0016268877790406
2019-09-30,-0.0086624678161224,0.125117502760915,-0.4969776294551082,-0.0400154246601754,8.35097639653184e-05
