date,return,volatility,volume change,order flow imbalance,illiquidity
2017-09-16,-0.0146923866880048,0.0804301821176466,-0.3167854103789522,-0.2482443382505713,0.0055502660174167
2017-09-17,0.0325167739720788,0.0806382244739924,-0.8088334004377811,-0.3732834652518048,0.0282828337584403
2017-09-18,0.1343027898377143,0.0845024478714276,-0.1120034533057553,0.1323313101256192,0.1135330531030435
2017-09-19,-0.0365424276881024,0.084600381418075,-0.7913699837825646,-0.1532250538473311,0.0682049291083599
2017-09-20,-0.0070671672230924,0.0832586509064466,-0.5667265712346488,0.0721411111845147,0.0233440154029611
2017-09-21,-0.0928309860428937,0.0845449425090364,0.5894608308262694,-0.3949627368058071,0.1798377468173604
2017-09-22,0.0268730182510962,0.0846382012221338,-0.2668174479890851,-0.162313754367274,0.0701715007000597
2017-09-23,0.0797979224713279,0.0859223708757035,0.6562990771619647,-0.4081768740254307,0.1011624123316488
2017-09-24,-0.0138399546795305,0.0858865917694672,0.6803173538272269,-0.527986960477105,0.00874352741808
2017-09-25,0.0431002483917535,0.0862925245791526,0.0513829603817823,-0.3346861716161942,0.0252705862576608
2017-09-26,-0.022394121711737,0.0857192766137164,-0.2509980996371431,-0.5292816767132337,0.0168107629974079
2017-09-27,0.0731200382698982,0.0869381964183682,0.1891589415922323,-0.5363834581886838,0.0445337951579866
2017-09-28,-0.0238503251979592,0.0855583297066874,0.1792056769115393,-0.3287518103950269,0.0118703807916262
2017-09-29,-0.0343759674461306,0.0854092332635405,0.518732473264445,-0.0655253102323786,0.0106966280342191
2017-09-30,0.0407042680643835,0.0858911825241562,-1.0144229980559416,-0.1804423365117006,0.0335163513531805
2017-10-01,-0.0013479971135906,0.0858386400671328,0.2298358553842371,-0.4080342859399996,0.0008874298801115
2017-10-02,-0.0248159957569512,0.0830873371268177,-0.3100651012209135,-0.2453685624720107,0.0222265971849093
2017-10-03,-0.0136509301719948,0.0831025357809818,0.4019558589946368,-0.2399923572846171,0.0084137237109049
2017-10-04,-0.0016767331592732,0.0757656893207494,-0.3232198936743723,0.0146702259704487,0.0014254783460061
2017-10-05,0.0096115259359331,0.0736803231426056,-0.1627387177692922,-0.0097751435510591,0.0096620779276506
2017-10-06,0.0528185374510472,0.0731383433432073,0.0371105435003339,0.1106243772208539,0.0496517489058332
2017-10-07,0.0006754475096379,0.0731404569321437,-0.4915270245509676,-0.0459430945482845,0.0010050898396016
2017-10-08,0.0001929012351661,0.0708342306445628,0.3126449005406553,-0.2758817736122685,0.0002087698299398
2017-10-09,-0.0456463023362827,0.0712400761745848,0.5006422363752917,-0.3534994393239067,0.0312107200833374
2017-10-10,0.0048671697043146,0.0712142208393667,0.3232250602665232,0.1837972137596498,0.0023993461821382
2017-10-11,0.0178217609957154,0.0712494561920552,-0.5943274939297465,0.0343223765473238,0.0158369198330404
2017-10-12,-6.578947370788546e-05,0.0712134978473714,0.7426401977023068,-0.1211604166753578,2.74457874437899e-05
2017-10-13,0.105932739156308,0.0727384117521853,0.8284893369518541,-0.1532541629593056,0.018160967043713
2017-10-14,0.0118831917779611,0.0538851401839758,-0.8408288251395994,-0.0177730918401927,0.0044745987039052
2017-10-15,-0.0118831917779611,0.0464356905533683,0.2583169270912623,-0.0066641617193958,0.003572012257597
2017-10-16,-0.0082300100572877,0.0463337450033692,-0.1446234055293433,0.0222626601545059,0.0027836815097776
2017-10-17,-0.0615219036352336,0.0479029872428145,-0.0614113215794986,-0.1891893940829748,0.0233200931088958
2017-10-18,-0.0175715446129654,0.0415616296036652,0.4601975128612107,0.0243706857144316,0.0044873791394707
2017-10-19,-0.0033637395064716,0.0409466369098988,-0.3969409595276076,-0.0509755550571877,0.0012572847075097
2017-10-20,-0.0135364201394826,0.0410172340694745,0.0068894519832994,-0.301066585688632,0.0050747810179548
2017-10-21,-0.0184610429755344,0.0371149602230452,-0.0169642288788983,-0.0010083324214047,0.0072150651803017
2017-10-22,-0.0173776579568556,0.0370966072957489,-0.1805075606222115,-0.0782381929216476,0.0081948824393933
2017-10-23,-0.0441903236497528,0.0351670820745039,0.2975661460528616,0.0892413808188814,0.0161101576916427
2017-10-24,0.0563358795180172,0.0365602423360029,0.3759415055784,0.1663700209964002,0.013245808248086
2017-10-25,-0.0097657356113343,0.0357648569108297,-0.3713965127323965,-0.1613552758954501,0.0034377314481508
2017-10-26,0.0007467753232314,0.0355137025067633,-0.2166461030285552,-0.1025948969195083,0.0003237769399863
2017-10-27,0.0054818762076287,0.0328065918820694,-0.2196937299665005,-0.208539968694338,0.0029588579951577
2017-10-28,-0.0151652005331571,0.0326402328487683,-0.0698245765872179,-0.1979088471849866,0.0088385595833763
2017-10-29,0.0440032789519656,0.0330265567835576,0.4330627567226823,-0.183979855172236,0.0161995335441443
2017-10-30,0.0073499718387324,0.0322100502738234,-0.0081269581729147,0.0641851742823188,0.002671192024456
2017-10-31,-0.0076778944519352,0.03224203631315,-0.1578089018322273,-0.1952452354379478,0.0032706128338325
2017-11-01,-0.0604667956360234,0.0338110208999527,0.2533629394686452,-0.3340891209983722,0.0205055601044572
2017-11-02,-0.0136462223209775,0.0338109605737945,0.310283607077776,-0.2930621413182955,0.003580905556264
2017-11-03,0.0714199886437853,0.0363083774131083,-0.4936419706001709,-0.1587051618547681,0.0297546092754177
2017-11-04,-0.0200631189954664,0.0364794258830857,-0.0456951295908496,-0.0662399204778186,0.0085962445459036
2017-11-05,-0.0084573511498294,0.0351316692280643,-0.1648963362360469,0.0264734632273618,0.0042834393469656
2017-11-06,0.008222455761088,0.0351761051274048,0.1242233682534359,-0.2622517327220302,0.0036814548422587
2017-11-07,-0.0209927166530362,0.0353546531724219,0.2256948442894612,-0.2468512123239373,0.0075913416576694
2017-11-08,0.0377987162879399,0.0350948373757851,0.527481971613137,-0.0432759269132373,0.0078109754726916
2017-11-09,0.0478436842334836,0.0361347491194822,-0.3586817174705923,-0.0256826061934232,0.0135638646761348
2017-11-10,-0.0797648548970218,0.0389514487857075,0.3355494080864636,0.0014362084097981,0.0167483852937764
2017-11-11,0.0547591722589971,0.040269013157166,-0.3629135080832197,-0.0765176808909901,0.0166814430638136
2017-11-12,-0.0155384591057157,0.0350925517592828,0.6661974142186372,-0.0857696671709531,0.0024486981697106
2017-11-13,0.0250728887265552,0.035372066122793,-0.3061732464870225,-0.0758552182792796,0.0051672492929196
2017-11-14,0.069778530378961,0.0377251482682844,0.1298837372085785,0.007867094907146,0.0121208726202795
2017-11-15,-0.0128349139512633,0.0377681541298094,-0.1269943968569734,-0.0969873573672736,0.0024784955423979
